"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.174371942E1,7.372448699E-1,-2.574347788E-1,-3.647689006E-1,8.618926931E-1
1.175372642E1,9.539062831E-1,6.717749119E-2,4.081105095E-1,1.039713518E0
1.176373342E1,6.090061482E-1,4.576767719E-1,1.186662011E0,1.410150079E0
1.177373942E1,7.947824221E-2,5.878585964E-1,1.597629470E0,1.704204930E0
1.178374642E1,-2.535656031E-1,5.893870586E-1,1.809501868E0,1.919887921E0
1.179375342E1,-2.866544301E-1,4.931436431E-1,1.548238332E0,1.649970711E0
1.180375942E1,-9.546389027E-2,4.624668109E-1,1.085013137E0,1.183318391E0
1.181376642E1,2.692866099E-1,3.978831446E-1,6.020307854E-1,7.702384965E-1
1.182377342E1,6.750296183E-1,3.126921362E-1,1.893436602E-1,7.676538147E-1
1.183377942E1,1.095772379E0,3.352933788E-1,-7.246629775E-2,1.148211706E0
1.184378642E1,1.329055161E0,4.278998262E-1,-6.183693677E-2,1.397608561E0
1.185379342E1,1.200341061E0,5.233690703E-1,5.330383185E-1,1.413811761E0
1.186380042E1,8.878989659E-1,9.345973152E-1,1.274661730E0,1.812898023E0
1.187380642E1,1.320414146E0,1.499179900E0,1.275173069E0,2.370042245E0
1.188381342E1,1.885689480E0,9.154927075E-1,2.244257846E-1,2.108155270E0
1.189382042E1,1.701130304E0,-2.225111139E-1,-1.566711148E0,2.323346579E0
1.190382642E1,1.576638843E0,-7.615840513E-1,-3.328986809E0,3.761376541E0
1.191383342E1,1.842760684E0,-7.663986486E-1,-4.508790329E0,4.930752889E0
1.192384042E1,2.262947448E0,-5.934654915E-1,-4.834302193E0,5.370624743E0
1.193384742E1,2.654745834E0,-5.178346807E-1,-4.909781853E0,5.605513896E0
1.194385342E1,2.525377065E0,-6.826852316E-1,-3.841304934E0,4.647495244E0
1.195386042E1,1.818285847E0,-1.084685401E0,-1.844040786E0,2.807702310E0
1.196386742E1,1.163017114E0,-1.284908683E0,1.194226554E-1,1.737199154E0
1.197387342E1,6.417013662E-1,-1.272203268E0,9.025235832E-1,1.686662567E0
1.198388042E1,4.484403273E-1,-1.194515991E0,5.558541539E-1,1.391740285E0
1.199388742E1,3.810256219E-1,-1.207082242E0,4.338905910E-1,1.338091592E0
1.200389442E1,7.827965802E-1,-1.585629814E0,-3.039803696E-1,1.794267666E0
1.201390042E1,1.353145397E0,-2.233649828E0,-2.008586112E0,3.294633847E0
1.202390742E1,1.737907974E0,-2.717541422E0,-3.348631115E0,4.649589858E0
1.203391442E1,2.236816972E0,-2.901842735E0,-3.162506931E0,4.839988793E0
1.204392042E1,2.856993422E0,-2.711443945E0,-1.934191110E0,4.388101518E0
1.205392742E1,3.420542804E0,-2.203163615E0,-4.575609970E-1,4.094313746E0
1.206393442E1,4.032137003E0,-1.726154194E0,4.073363382E-1,4.404958570E0
1.207394042E1,5.185426615E0,-1.866146477E0,-5.652351344E-1,5.539913593E0
1.208394742E1,6.656412996E0,-2.263642536E0,-1.714058059E0,7.236705503E0
1.209395442E1,4.715622718E0,-2.631731778E0,9.630773485E-2,5.401146633E0
1.210396142E1,1.619417950E0,-3.000038536E0,1.360771043E0,3.670755174E0
1.211396742E1,1.995692709E-1,-1.961919191E0,2.006709448E0,2.813509839E0
1.212397442E1,-3.456149716E0,-2.427627114E0,4.754753747E0,6.359719134E0
1.213398142E1,-3.416992375E0,-3.078218733E0,6.136344679E0,7.668506600E0
1.214398742E1,-1.400549505E0,-8.920956588E-1,5.887500629E0,6.117191941E0
1.215399442E1,3.968630978E-1,9.852698708E-1,5.410374264E0,5.513656383E0
1.216400142E1,-3.681076607E-1,2.290501136E0,4.165325466E0,4.767791411E0
1.217400842E1,-2.520909500E0,3.045452106E0,3.212115878E0,5.093864118E0
1.218401442E1,-4.131067214E0,2.495007504E0,4.304851433E0,6.467033681E0
1.219402142E1,-4.313535426E0,1.451399962E0,4.797884272E0,6.613081219E0
1.220402842E1,-4.254744888E0,2.774217314E-1,4.463998318E0,6.173094675E0
1.221403442E1,-4.854047070E0,-1.027700776E-1,3.383819951E0,5.917987167E0
1.222404142E1,-5.303984760E0,8.599266171E-2,2.030576028E0,5.680042965E0
1.223404842E1,-5.786791111E0,-6.900006831E-2,2.826673270E0,6.440636160E0
1.224405442E1,-6.107910839E0,-1.747112954E-1,3.941577081E0,7.271391114E0
1.225406142E1,-5.932412508E0,-5.529396093E-1,3.276824090E0,6.799767386E0
1.226406842E1,-5.387062000E0,-1.152506086E0,2.496303831E0,6.048160058E0
1.227407542E1,-5.120969249E0,-1.465615128E0,1.845165498E0,5.637108254E0
1.228408142E1,-5.377288964E0,-1.418652046E0,1.377190025E0,5.729263704E0
1.229408842E1,-4.922232329E0,-5.901261467E-1,7.893518937E-1,5.019929918E0
1.230409542E1,-3.754491031E0,5.003555989E-1,3.591546965E-1,3.804674851E0
1.231410142E1,-2.091348772E0,9.300768328E-1,9.829578817E-2,2.290948420E0
1.232410842E1,-1.994816358E-1,8.041377479E-1,-2.270310116E-1,8.590538521E-1
1.233411542E1,1.566218812E0,7.250079632E-2,-1.567702836E-1,1.575714015E0
1.234412242E1,2.629230339E0,-1.335971248E0,2.825222576E-1,2.962682935E0
1.235412842E1,3.030167484E0,-2.816098580E0,4.929424989E-1,4.165971496E0
1.236413542E1,3.846977318E0,-3.261495030E0,1.171191448E-1,5.044829156E0
1.237414242E1,4.548996368E0,-2.649210275E0,-3.279761732E-1,5.274395833E0
1.238414842E1,3.701949413E0,-1.611505498E0,-3.955182382E-1,4.056823154E0
1.239415542E1,2.032863020E0,-3.778570157E-1,-3.113636488E-1,2.090993856E0
1.240416242E1,4.450783610E-1,6.535655129E-1,-5.841701728E-1,9.831060054E-1
1.241416842E1,-7.929167949E-1,1.311194256E0,-1.083698391E0,1.876792376E0
1.242417542E1,-1.596599045E0,1.678718072E0,-1.462227836E0,2.739586305E0
1.243418242E1,-1.811134556E0,1.924480054E0,-1.587828075E0,3.083022844E0
1.244418942E1,-1.369983478E0,1.923290146E0,-1.725619758E0,2.924664642E0
1.245419542E1,-4.643983655E-1,1.551832323E0,-1.672275610E0,2.328165612E0
1.246420242E1,1.027718318E0,1.071271303E0,-9.941997385E-1,1.786689751E0
1.247420942E1,2.393452770E0,4.539386469E-1,-1.838352907E-1,2.443045614E0
1.248421542E1,2.810549280E0,-1.922897798E-1,3.497003335E-1,2.838741436E0
1.249422242E1,1.632709987E0,-5.860015208E-1,5.387349683E-1,1.816418192E0
1.250422942E1,8.739143264E-1,-2.474138206E-1,5.362896627E-1,1.054773175E0
1.251423642E1,5.842309839E-1,-1.130372036E-1,6.403426194E-1,8.741521161E-1
1.252424242E1,4.632218327E-1,5.509597421E-2,6.001471049E-1,7.601227402E-1
1.253424942E1,6.767833444E-1,3.850952840E-1,2.707699388E-1,8.244091417E-1
1.254425642E1,1.147381147E0,6.456232399E-1,-5.961131108E-1,1.445220989E0
1.255426242E1,1.186421398E0,6.130478168E-1,-2.505118509E0,2.838845206E0
1.256426942E1,7.351243772E-1,2.424945581E-1,-4.689615473E0,4.753073189E0
1.257427642E1,2.639656802E-1,-3.215787345E-1,-4.361478501E0,4.381276695E0
1.258428242E1,-2.148838596E-1,-8.527017975E-1,-1.397901447E0,1.651485357E0
1.259428942E1,-2.652887589E-1,-7.965480620E-1,8.254590350E-1,1.177390997E0
1.260429642E1,2.353504300E-4,-3.119764370E-1,1.703334850E0,1.731669415E0
1.261430342E1,-2.720934561E-1,-2.862212062E-3,2.098427996E0,2.115996950E0
1.262430942E1,-1.156290184E0,3.081663913E-1,1.968686174E0,2.303844345E0
1.263431642E1,-1.721553166E0,7.287478423E-1,1.415005138E0,2.344580615E0
1.264432421E1,-1.881538980E0,1.175289177E0,2.678410685E-1,2.234554188E0
1.265433021E1,-1.498532614E0,1.359436124E0,-1.472777383E0,2.502546661E0
1.266433721E1,-4.069948608E-1,1.170893825E0,-2.494038328E0,2.785114781E0
1.267434421E1,1.090025224E0,8.461207563E-1,-1.746656286E0,2.225956762E0
1.268435121E1,1.740936832E0,2.143513244E-1,-4.699027151E-2,1.754712406E0
1.269435721E1,2.348711630E0,-3.112157142E-1,6.556430286E-1,2.458285850E0
1.270436421E1,2.064881935E0,-8.193872863E-1,5.758571863E-1,2.294938873E0
1.271437121E1,1.599465496E0,-7.890443301E-1,6.519768244E-1,1.898935125E0
1.272437721E1,1.502710741E0,-5.012157243E-1,7.961779332E-1,1.772923032E0
1.273438421E1,1.329103693E0,-3.755087739E-1,2.340482551E-1,1.400821920E0
1.274439121E1,6.932758547E-1,-2.690239602E-1,-7.303236669E-1,1.042294565E0
1.275439721E1,3.300725462E-1,8.215922713E-2,-1.674857156E0,1.709047839E0
1.276440421E1,2.499997517E-1,5.851022190E-1,-1.828260612E0,1.935815422E0
1.277441121E1,3.635324337E-1,8.651657224E-1,-8.930157182E-1,1.295432218E0
1.278441821E1,2.792223083E-1,7.874006778E-1,-9.101600468E-2,8.403861243E-1
1.279442421E1,2.578538780E-1,2.095086604E-1,1.442981726E-1,3.622215673E-1
1.280443121E1,6.322311426E-1,-2.355837339E-1,-1.599014676E-1,6.933861786E-1
1.281443821E1,1.093135066E0,-7.592679691E-1,-5.747485542E-1,1.449747572E0
1.282444421E1,1.018410500E0,-1.085982898E0,-1.344770722E0,2.006222096E0
1.283445121E1,4.772576353E-1,-1.258713741E0,-2.019387966E0,2.426945176E0
1.284445821E1,5.012630868E-1,-1.009888988E0,-2.171195133E0,2.446472717E0
1.285446521E1,7.683788813E-1,-6.105229890E-1,-2.366058857E0,2.561518874E0
1.286447121E1,1.173643989E0,-2.557309002E-1,-2.511794860E0,2.784232735E0
1.287447821E1,1.213275394E0,-4.454519981E-1,-1.597429495E0,2.054810370E0
1.288448521E1,9.268056080E-1,-1.195096035E0,-3.736169073E-1,1.557823084E0
1.289449121E1,3.347087304E-1,-1.775896457E0,-6.671129268E-1,1.926363885E0
1.290449821E1,-5.203236211E-1,-1.535118057E0,-1.715959573E0,2.360474820E0
1.291450521E1,-1.968121333E0,-6.072152191E-1,-2.578691977E0,3.300282445E0
1.292451121E1,-3.205809949E0,7.374075687E-1,-2.727067998E0,4.272924902E0
1.293451821E1,-3.245085696E0,2.255597352E0,-2.635143336E0,4.749976946E0
1.294452521E1,-2.458488718E0,2.898579404E0,-2.026965373E0,4.307495556E0
1.295453221E1,-9.068675528E-1,2.983068747E0,-5.143050089E-1,3.160002777E0
1.296453821E1,1.035465951E0,2.256390819E0,1.074928737E0,2.705357842E0
1.297454521E1,3.038919012E0,4.534989363E-1,2.476653971E0,3.946454730E0
1.298455221E1,3.892651381E0,6.012750328E-2,2.574944789E0,4.667621531E0
1.299455821E1,3.412510776E0,5.347594464E-1,2.349780793E0,4.177638955E0
1.300456521E1,1.986084857E0,9.501304436E-1,2.456637782E0,3.298840722E0
1.301457221E1,1.007620122E0,1.680906100E0,2.389998235E0,3.090766117E0
1.302457921E1,-5.048763737E-1,1.802235825E0,2.830567808E0,3.393385955E0
1.303458521E1,-1.931280512E0,1.617997661E0,3.059711126E0,3.963532897E0
1.304459221E1,-2.342806527E0,1.929300499E0,2.026544665E0,3.649359686E0
1.305459921E1,-1.923954097E0,2.512774268E0,7.125039849E-1,3.243962981E0
1.306460521E1,-1.098872646E0,2.465812356E0,-1.772405377E0,3.229422934E0
1.307461221E1,-9.696550275E-1,1.720484734E0,-2.143465005E0,2.914573866E0
1.308461921E1,-6.757551116E-1,1.501093109E0,2.826587901E-1,1.670275871E0
1.309462521E1,-1.978313322E-1,1.002602187E0,1.141971157E0,1.532464194E0
1.310463221E1,3.730259000E-1,-1.209379613E-2,5.122269085E-1,6.337751871E-1
1.311463921E1,1.080261397E0,-8.381293666E-1,-9.092157215E-2,1.370289113E0
1.312464621E1,1.571250780E0,-1.017854649E0,-2.187764972E-2,1.872254185E0
1.313465221E1,1.356299385E0,-6.133507025E-1,6.156995291E-1,1.610848539E0
1.314465921E1,5.252562591E-1,7.663594723E-2,1.178901587E0,1.292894488E0
1.315466621E1,-3.692632167E-1,5.826382023E-1,1.253811143E0,1.431036331E0
1.316467221E1,-8.259173106E-1,1.102481402E0,8.322727954E-1,1.609435507E0
1.317467921E1,-9.438547732E-1,1.655758980E0,3.324987021E-1,1.934671812E0
1.318468621E1,-9.436587453E-1,1.358428064E0,-5.974772662E-2,1.655109792E0
1.319469221E1,-6.736195622E-1,2.584235430E-1,-5.962721550E-1,9.359949386E-1
1.320469921E1,-1.367656432E-1,-4.962631327E-1,-1.002753046E0,1.127162636E0
1.321470621E1,4.849024312E-1,-6.067708308E-1,-1.072812337E0,1.324472544E0
1.322471321E1,7.475042483E-1,-3.682564723E-1,-5.039270782E-1,9.738161689E-1
1.323471921E1,5.609057097E-1,-1.242802298E-1,-2.201339284E-1,6.152395770E-1
1.324472621E1,-1.285963520E-1,-3.264202291E-1,1.310466278E-1,3.745135596E-1
1.325473321E1,-5.542835918E-1,-1.904525846E-1,2.966137549E-1,6.568730522E-1
1.326473921E1,-7.079006182E-1,5.325749266E-1,7.539604515E-2,8.890691206E-1
1.327474621E1,-9.323256719E-1,6.818543422E-1,-3.203923345E-1,1.198669158E0
1.328475321E1,-1.009432905E0,2.812937576E-1,-5.294615766E-1,1.174057293E0
1.329476021E1,-6.622978909E-1,-2.345861989E-1,-4.984935531E-1,8.614899904E-1
1.330476621E1,-1.558411610E-1,-7.281549346E-1,1.391356659E-1,7.575320520E-1
1.331477321E1,4.803193836E-1,-1.002215686E0,6.350114205E-1,1.279993163E0
1.332478021E1,1.171182970E0,-1.053429109E0,7.079358476E-1,1.727007702E0
1.333478621E1,1.450337231E0,-9.518004084E-1,9.602873495E-1,1.982814639E0
1.334479321E1,1.237656017E0,-8.033974904E-1,9.383892345E-1,1.748660716E0
1.335480021E1,7.794334079E-1,-5.125271630E-1,4.976866373E-1,1.057304365E0
1.336480621E1,2.436621009E-1,1.220144337E-1,4.176452717E-1,4.986845841E-1
1.337481321E1,-1.568331411E-1,8.623929727E-1,8.541826048E-1,1.223906122E0
1.338482021E1,-2.918549985E-1,1.269959106E0,1.377959518E0,1.896509401E0
1.339482721E1,-3.013554083E-1,1.186324627E0,1.216079645E0,1.725407461E0
1.340483321E1,-2.247557138E-1,9.121890306E-1,4.817219844E-1,1.055774611E0
1.341484021E1,2.177956268E-2,5.125178075E-1,-9.551301053E-1,1.084168977E0
1.342484721E1,9.515127254E-1,1.030741328E-1,-2.730160590E0,2.893056790E0
1.343485321E1,2.256222712E0,-2.803020698E-1,-3.561906551E0,4.225670178E0
1.344486021E1,2.898223894E0,-7.936303014E-1,-3.093204270E0,4.312477646E0
1.345486721E1,2.840226823E0,-1.195431080E0,-2.441514544E0,3.931531145E0
1.346487321E1,2.283063332E0,-1.278981945E0,-2.039297150E0,3.317665724E0
1.347488021E1,1.069405018E0,-1.348895348E0,-1.446509643E0,2.248451890E0
1.348488721E1,-1.930057713E-1,-1.050409607E0,-8.749492836E-1,1.380633123E0
1.349489421E1,-1.175624222E0,-3.771290374E-1,-3.066037229E-1,1.272133824E0
1.350490021E1,-1.870642840E0,1.507049668E-1,-1.883826703E-2,1.876798204E0
1.351490721E1,-2.078773896E0,4.342522413E-1,-1.783237052E-1,2.131120659E0
1.352491421E1,-1.737593394E0,4.987464452E-1,-3.214579895E-1,1.836113847E0
1.353492021E1,-6.844781341E-1,3.898829842E-1,9.378086060E-2,7.932930777E-1
1.354492721E1,4.277972075E-1,-8.574824810E-2,2.179894620E-1,4.877321174E-1
1.355493421E1,1.256957676E0,-7.920112073E-1,-7.352788898E-1,1.657666854E0
1.356494021E1,2.459828315E0,-7.139210576E-1,-9.855537531E-1,2.744404274E0
1.357494721E1,3.188949210E0,-5.825276899E-1,-1.010133401E0,3.395453587E0
1.358495421E1,3.406131756E0,-7.366848528E-1,-1.299553619E0,3.719311458E0
1.359496121E1,3.000945439E0,-9.613062268E-1,-1.086564696E0,3.333227569E0
1.360496721E1,2.009570491E0,-1.191338614E0,-8.956481346E-1,2.501968591E0
1.361497421E1,8.548974270E-1,-1.422608857E0,-1.101671270E0,1.992070571E0
1.362498121E1,-1.442762455E-1,-1.324743424E0,-1.141009875E0,1.754327310E0
1.363498721E1,-8.678152420E-1,-1.076222726E0,-8.759281075E-1,1.636645563E0
1.364499379E1,-1.352149470E0,-9.849816030E-1,-3.082497141E-1,1.701033461E0
1.365500079E1,-1.641290922E0,-1.036796705E0,1.089643255E-1,1.944391041E0
1.366500679E1,-2.086865273E0,-1.109307441E0,-4.562874734E-3,2.363385387E0
1.367501379E1,-2.448535003E0,-1.087725953E0,-5.040273580E-1,2.726263925E0
1.368502079E1,-2.017249054E0,-1.174997401E0,-9.445136082E-1,2.518336474E0
1.369502779E1,-1.079570256E0,-1.344263769E0,-8.734082499E-1,1.932707683E0
1.370503379E1,-1.613357896E-1,-1.497089521E0,-7.034966415E-1,1.661990913E0
1.371504079E1,7.683419707E-1,-1.471628405E0,-4.874072322E-1,1.730203848E0
1.372504779E1,1.865943871E0,-1.505673233E0,-1.065128803E-1,2.400029877E0
1.373505379E1,2.587126586E0,-1.798643296E0,9.650525379E-1,3.295401049E0
1.374506079E1,2.245871093E0,-2.317787753E0,1.372318709E0,3.507040872E0
1.375506779E1,1.274591271E0,-2.668174549E0,5.649147069E-1,3.010459593E0
1.376507479E1,2.355021653E-1,-2.764443108E0,2.903391078E-1,2.789606382E0
1.377508079E1,-6.286572513E-1,-2.527333835E0,5.856439635E-1,2.669382908E0
1.378508779E1,-1.223072769E0,-1.592710208E0,9.444089431E-1,2.219130698E0
1.379509479E1,-1.345614037E0,-3.998770452E-1,1.020685287E0,1.735620132E0
1.380510079E1,-1.165570520E0,-2.040093541E-2,5.069923349E-1,1.271224631E0
1.381510779E1,-4.596427520E-1,-1.066631538E-1,-3.509811661E-1,5.880784529E-1
1.382511479E1,3.313383222E-1,1.784412342E-1,-6.733426966E-1,7.713732850E-1
1.383512079E1,8.525266734E-1,6.564493597E-2,-6.924073970E-1,1.100244968E0
1.384512779E1,1.075808450E0,-3.368323660E-1,-8.312716059E-1,1.400654257E0
1.385513479E1,6.662370139E-1,-7.513403141E-1,-1.315045671E0,1.654608456E0
1.386514179E1,-2.677656394E-1,-1.322374717E0,-1.932696562E0,2.357050982E0
1.387514779E1,-9.988362882E-1,-1.586454272E0,-2.165455506E0,2.864211695E0
1.388515479E1,-1.226638255E0,-1.608393025E0,-2.010075105E0,2.851661176E0
1.389516179E1,-1.286790317E0,-1.423577156E0,-1.533741038E0,2.456575423E0
1.390516779E1,-1.268466312E0,-6.212953144E-1,-1.058396319E0,1.764997853E0
1.391517479E1,-1.288014724E0,2.746086359E-1,-9.454175878E-1,1.621174342E0
1.392518179E1,-1.278129421E0,2.713271785E-1,-2.394285706E-1,1.328367154E0
1.393518779E1,-9.637111866E-1,-4.078351057E-1,1.305926207E0,1.673473030E0
1.394519479E1,-2.214983761E-1,-9.646151662E-3,2.326043144E0,2.336585391E0
1.395520179E1,-3.192261073E-1,8.931037188E-2,2.265592582E0,2.289714261E0
1.396520879E1,-5.558930379E-1,7.722324157E-1,2.341022541E0,2.527003465E0
1.397521479E1,3.136136574E-1,4.856773335E0,3.343904518E0,5.904938457E0
1.398522179E1,-3.993212673E-1,7.019057896E0,1.067483769E0,7.110988174E0
1.399522879E1,-2.484255059E0,6.455599145E0,3.621601653E-1,6.926575164E0
1.400523479E1,-5.667448854E0,3.277159136E0,7.059273291E-1,6.584685407E0
1.401524179E1,-4.588585819E0,-1.315836360E0,1.482504372E0,4.998436191E0
1.402524879E1,3.367414418E-1,-5.079929397E0,6.179933918E-1,5.128449405E0
1.403525479E1,6.349708993E0,-4.299524912E0,2.257621658E0,7.993846028E0
1.404526179E1,4.694691148E0,-3.112368227E0,4.448664579E0,7.177574625E0
1.405526879E1,7.987936851E-1,-7.169084001E-1,2.788629531E0,2.988056838E0
1.406527579E1,-3.982860178E-2,1.394831659E0,2.185579283E0,2.593048106E0
1.407528179E1,4.961323889E0,1.439806103E0,2.393721449E0,5.693652495E0
1.408528879E1,2.932202356E0,-1.887147337E0,2.115930759E0,4.078761908E0
1.409529579E1,5.780400981E-1,-2.323370090E0,1.460688118E0,2.804601345E0
1.410530179E1,-6.034738782E-1,7.706805646E-2,-1.952060786E-1,6.389253635E-1
1.411530879E1,-2.382138408E0,8.670783466E-1,-1.877855819E0,3.154798049E0
1.412531579E1,-2.582410806E0,1.035370569E0,-8.102404869E-1,2.897814251E0
1.413532179E1,-2.922802080E0,2.506348178E0,-4.307387955E-1,3.874285624E0
1.414532879E1,-2.575979746E0,3.032274236E0,-1.791794014E0,4.363586195E0
1.415533579E1,-9.551610956E-1,2.523151907E0,-1.737929463E0,3.209209728E0
1.416534279E1,-1.207586272E0,1.026227862E0,-1.920848933E0,2.490194542E0
1.417534879E1,-8.937053972E-1,-2.394727170E-2,-2.549935663E0,2.702120407E0
1.418535579E1,-1.411813143E-1,-2.759733760E-1,-3.114000185E0,3.129391413E0
1.419536279E1,7.911811951E-1,-1.201037391E0,-3.193026766E0,3.501982071E0
1.420536879E1,-4.162156275E-1,-1.666479265E0,-2.543937589E0,3.069528799E0
1.421537579E1,-1.191031051E0,-2.805441445E-1,-1.923270119E0,2.279523620E0
1.422538279E1,-2.350890887E0,2.360901613E0,-1.092464536E0,3.506283381E0
1.423538979E1,-3.281135827E0,2.336492411E0,1.283724475E0,4.227646820E0
1.424539579E1,-2.368161808E0,4.095464103E0,1.407351279E0,4.935752646E0
1.425540279E1,-5.485661843E-1,1.838873894E0,-3.014307789E0,3.573294488E0
1.426540979E1,6.286534506E-1,2.473383915E-1,2.063024128E0,2.170817817E0
1.427541579E1,2.376270434E0,9.365122783E-1,3.281653891E0,4.158481536E0
1.428542279E1,1.789770731E0,7.047999859E-2,3.126756470E0,3.603450114E0
1.429542979E1,1.474079558E0,-7.668939078E-1,3.200065352E0,3.605753051E0
1.430543579E1,1.873591737E0,-1.485190437E0,3.047803856E0,3.873660410E0
1.431544279E1,2.169307359E0,-1.970743225E0,2.224423506E0,3.679372665E0
1.432544979E1,1.289343796E0,-1.723928744E0,3.858377634E0,4.418304619E0
1.433545679E1,4.951805207E-1,-1.267196297E0,4.012911358E0,4.237268905E0
1.434546279E1,-6.161681834E-1,-1.334150425E0,2.932681535E0,3.280280716E0
1.435546979E1,-1.269806202E0,-1.023065103E0,2.229688485E0,2.762350582E0
1.436547679E1,-1.361419792E0,-1.218160377E0,4.726903751E-2,1.827460784E0
1.437548279E1,-6.896858105E-1,-1.771058471E0,-1.974823412E0,2.740846974E0
1.438548979E1,7.541598415E-1,-1.507732038E0,-4.020502213E0,4.359638862E0
1.439549679E1,2.110063078E0,-6.363554031E-1,-4.612065021E0,5.111600351E0
1.440550279E1,2.314407477E0,2.832145679E-1,-4.004089079E0,4.633510744E0
1.441550979E1,1.164605437E0,-1.918781358E0,-3.749530545E0,4.370012246E0
1.442551679E1,1.887254341E0,-1.496759738E0,-4.139159760E0,4.789014740E0
1.443552379E1,1.589610599E0,7.436483020E-1,-3.622145444E0,4.024899039E0
1.444552979E1,3.125740224E-1,7.462117213E-1,-2.780347534E0,2.895663458E0
1.445553679E1,-1.248874047E0,-1.229516839E0,-2.327885309E0,2.913837342E0
1.446554379E1,-4.072334272E-1,-2.285861955E0,-2.255116711E0,3.236750735E0
1.447554979E1,-2.799899746E0,-2.784120158E0,2.832496877E-1,3.958660636E0
1.448555679E1,-2.149867121E0,1.444734721E0,1.631397725E0,3.061151024E0
1.449556379E1,-2.522572155E0,-7.911925972E-1,4.824790235E0,5.501632195E0
1.450556979E1,-3.641381614E0,-9.958065534E0,-5.847074150E0,1.210830316E1
1.451557679E1,6.584056041E0,-4.973314190E-1,3.974462407E0,7.706716805E0
1.452558379E1,-1.928151521E0,-2.185174656E-1,6.752844107E-1,2.054635541E0
1.453559079E1,-1.632261359E0,2.931261247E0,2.986908613E0,4.492014326E0
1.454559679E1,3.401597241E-1,1.957968228E0,3.287398195E0,3.841397547E0
1.455560379E1,9.677329016E-1,1.066694688E0,1.328113174E0,1.959139895E0
1.456561079E1,1.229673252E0,1.305162853E0,1.149355606E0,2.129921287E0
1.457561679E1,1.079706789E0,1.593276803E0,1.430224271E0,2.397882229E0
1.458562379E1,2.515793771E-1,-9.740923333E-1,-9.326998937E-1,1.371888169E0
1.459563079E1,1.657568693E-2,-4.916454111E0,-3.545981952E0,6.061830069E0
1.460563679E1,1.309040142E0,-6.295692415E0,-1.247664843E0,6.550266914E0
1.461564379E1,2.194200126E0,-1.185622376E0,1.569863967E0,2.946979383E0
1.462565079E1,-1.089625129E0,-6.514499903E-1,-2.296693922E0,2.624209020E0
1.463565779E1,-1.456493472E0,-5.531407535E-1,-2.488090832E0,2.935631775E0
1.464566421E1,-7.734714407E-1,1.904366802E0,-5.148147400E-1,2.118939641E0
1.465567121E1,-1.218946535E0,1.421092674E0,-5.585001652E-1,1.953780305E0
1.466567821E1,-2.046833627E0,3.664333105E-2,3.919110909E-1,2.084338008E0
