"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.814994333E0,9.234147491E0,1.038944504E1,8.157286835E0,1.611680417E1
6.825004333E0,9.288035431E0,1.043360321E1,8.081095276E0,1.613789884E1
6.835013333E0,9.302854614E0,1.048120422E1,8.264913025E0,1.626983507E1
6.845023333E0,9.542506256E0,1.033585648E1,8.513096924E0,1.644269363E1
6.855032333E0,9.703721008E0,9.876012726E0,8.491990814E0,1.624228238E1
6.865042333E0,9.227561188E0,9.140592041E0,8.104746094E0,1.530964459E1
6.875051333E0,8.029602356E0,8.223299561E0,7.567213898E0,1.376081014E1
6.885061333E0,6.704258423E0,7.372917938E0,7.209158478E0,1.229955145E1
6.895071333E0,5.607189789E0,6.719077606E0,6.936425629E0,1.116694147E1
6.905080333E0,4.852608948E0,6.052064667E0,6.636299744E0,1.020861277E1
6.915090333E0,3.976630554E0,5.286406860E0,5.994584198E0,8.927190362E0
6.925099333E0,3.107687531E0,4.766837311E0,5.045707397E0,7.605236543E0
6.935109333E0,2.656226349E0,4.433181152E0,4.186494141E0,6.650967353E0
6.945118333E0,2.573747864E0,4.304748230E0,3.804039459E0,6.294898855E0
6.955128333E0,2.749632111E0,4.372108154E0,3.860172729E0,6.448002788E0
6.965138333E0,2.925666046E0,4.323309631E0,3.851191406E0,6.487079715E0
6.975147333E0,2.774929504E0,4.027824097E0,3.454665985E0,5.988181508E0
6.985157333E0,2.120490417E0,3.735631714E0,2.883753204E0,5.173727520E0
6.995166333E0,1.438957672E0,3.576362915E0,2.493365021E0,4.591060881E0
7.005176333E0,1.138981476E0,3.428021393E0,2.303859100E0,4.284434178E0
7.015185333E0,9.129515076E-1,3.328777771E0,2.062411194E0,4.020918034E0
7.025195333E0,6.712042236E-1,3.391647034E0,1.936073914E0,3.962595981E0
7.035205333E0,6.520440674E-1,3.427722015E0,1.699416046E0,3.881037822E0
7.045214333E0,5.942642212E-1,3.414250031E0,1.201551361E0,3.667966590E0
7.055224333E0,4.089495850E-1,3.443139954E0,5.340893555E-1,3.508233735E0
7.065233333E0,2.971321106E-1,3.441792755E0,-6.062393188E-2,3.455126643E0
7.075243333E0,3.667373657E-1,3.488196259E0,-3.571572876E-1,3.525559638E0
7.085252333E0,5.770500183E-1,3.604654083E0,-4.480183411E-1,3.677939398E0
7.095262333E0,7.940986633E-1,3.682492218E0,-4.959187317E-1,3.799641695E0
7.105272333E0,9.551637268E-1,3.674708405E0,-5.611830139E-1,3.838065395E0
7.115281333E0,9.990225220E-1,3.515589294E0,-7.216493225E-1,3.725344525E0
7.125291333E0,7.053332520E-1,3.156036987E0,-9.211843872E-1,3.362535522E0
7.135300333E0,6.810836792E-2,2.628533936E0,-1.341660004E0,2.951928347E0
7.145310333E0,-6.158193970E-1,2.036814423E0,-1.828597412E0,2.805639859E0
7.155319333E0,-9.904902649E-1,1.410217438E0,-2.138902130E0,2.746759274E0
7.165329333E0,-1.035247192E0,9.325607300E-1,-2.414778442E0,2.787931346E0
7.175338333E0,-9.464817810E-1,5.881269836E-1,-3.073408813E0,3.269183819E0
7.185348333E0,-1.350042572E0,6.197113037E-2,-4.072730713E0,4.291106014E0
7.195358333E0,-2.309696960E0,-5.816903687E-1,-4.828808441E0,5.384278475E0
7.205367333E0,-3.566034393E0,-1.023122406E0,-5.159321136E0,6.354681372E0
7.215377333E0,-5.056035919E0,-1.167272644E0,-4.931045837E0,7.158298519E0
7.225386333E0,-6.334527283E0,-1.173110504E0,-3.988455963E0,7.576952232E0
7.235396333E0,-6.301745453E0,-8.361611938E-1,-2.615660706E0,6.874070281E0
7.245405333E0,-5.342091064E0,-2.014810181E-1,-1.059796143E0,5.449926550E0
7.255415333E0,-3.869004364E0,4.870870972E-1,2.408491516E-1,3.906975419E0
7.265425333E0,-2.237397308E0,1.479074249E0,1.378633118E0,3.015665204E0
7.275434333E0,-8.569679260E-1,2.612217865E0,2.577340393E0,3.768389537E0
7.285444333E0,-2.305206299E-1,3.614533539E0,3.770958252E0,5.228586673E0
7.295453333E0,4.082011414E-1,4.696633301E0,4.687202911E0,6.647921755E0
7.305463333E0,6.396199036E-1,5.923781433E0,5.547913055E0,8.141230826E0
7.315472333E0,8.788224792E-1,7.191046143E0,6.384822693E0,9.656574672E0
7.325482333E0,2.023492126E0,8.489595795E0,7.063361664E0,1.122759258E1
7.335491333E0,3.660937042E0,9.766290894E0,7.133715363E0,1.263617002E1
7.345501333E0,4.871020660E0,1.114133148E1,6.773713989E0,1.391902693E1
7.355511333E0,5.904172211E0,1.251906647E1,6.721023560E0,1.538695657E1
7.365520333E0,6.889573059E0,1.351225113E1,6.974596252E0,1.669407501E1
7.375530333E0,7.567513275E0,1.423419983E1,7.554190979E0,1.780296333E1
7.385539333E0,8.116421814E0,1.483759506E1,8.443940735E0,1.890319194E1
7.395549333E0,8.648116150E0,1.512933838E1,9.219178619E0,1.971497013E1
7.405558333E0,8.808432770E0,1.511197449E1,9.674232330E0,1.998877265E1
7.415568333E0,8.431067505E0,1.474942841E1,9.753717041E0,1.958988345E1
7.425577333E0,7.718848572E0,1.416818710E1,9.828411713E0,1.889221601E1
7.435587333E0,6.939718781E0,1.344773529E1,1.003528152E1,1.815786762E1
7.445597333E0,6.459217987E0,1.275138336E1,1.009785141E1,1.750102505E1
7.455606333E0,6.605164490E0,1.233554810E1,1.003722748E1,1.722033334E1
7.465616333E0,6.953939209E0,1.195444061E1,9.964329071E0,1.704563800E1
7.475625333E0,6.838978271E0,1.133263367E1,9.775870972E0,1.645502546E1
7.485635333E0,6.164480896E0,1.066981201E1,9.380243683E0,1.548659694E1
7.495644333E0,5.210065613E0,9.990075531E0,8.987610168E0,1.441261702E1
7.505654333E0,4.482129364E0,9.445358276E0,8.789122925E0,1.365843909E1
7.515664208E0,4.284390564E0,9.048234100E0,8.676706696E0,1.324808597E1
7.525673208E0,4.250261536E0,8.788973236E0,8.418942719E0,1.289144562E1
7.535683208E0,4.162693634E0,8.600664825E0,8.111931152E0,1.253406880E1
7.545692208E0,4.213887177E0,8.444389801E0,7.820187836E0,1.225642289E1
7.555702208E0,4.345912628E0,8.340056763E0,7.435936890E0,1.198902251E1
7.565711208E0,4.252656555E0,8.218359833E0,7.058721313E0,1.163838789E1
7.575721208E0,3.977977753E0,7.984246674E0,6.766528931E0,1.119635725E1
7.585730208E0,3.685186615E0,7.718100128E0,6.506220245E0,1.074618871E1
7.595740208E0,3.498973846E0,7.512278137E0,6.312972107E0,1.041780964E1
7.605750208E0,3.477867737E0,7.425159302E0,6.187832336E0,1.027218690E1
7.615759208E0,3.588936768E0,7.345225525E0,6.056405640E0,1.017412671E1
7.625769208E0,3.687581635E0,7.267836456E0,5.869444427E0,1.004340993E1
7.635778208E0,3.802392883E0,7.189249878E0,5.618416443E0,9.884842375E0
7.645788208E0,3.769461365E0,7.122339020E0,5.424270172E0,9.713869414E0
7.655797208E0,3.679648132E0,7.059170380E0,5.329666901E0,9.580033721E0
7.665807208E0,3.645219727E0,7.026987305E0,5.188360748E0,9.464949270E0
7.675816208E0,3.619473267E0,7.031328278E0,5.037025452E0,9.376128704E0
7.685826208E0,3.557801514E0,7.066056061E0,4.959935760E0,9.337454825E0
7.695836208E0,3.431913300E0,7.059170380E0,4.936584320E0,9.272528247E0
7.705845208E0,3.299887848E0,7.010072479E0,4.884642334E0,9.159154257E0
7.715855208E0,3.229683838E0,7.034022675E0,4.880900116E0,9.150492808E0
7.725864208E0,3.173999634E0,7.050638123E0,4.878804474E0,9.142674921E0
7.735874208E0,3.093616791E0,7.058421936E0,4.923411713E0,9.145040621E0
7.745883208E0,3.005001068E0,7.050039368E0,5.078339539E0,9.193618383E0
7.755893208E0,2.973716125E0,6.983876953E0,5.304219818E0,9.260252306E0
7.765902208E0,3.019221497E0,6.999743958E0,5.525759125E0,9.415207264E0
7.775912208E0,3.006198578E0,6.990014191E0,5.543721771E0,9.414370895E0
7.785922208E0,3.001857605E0,7.012317810E0,5.470374298E0,9.386625864E0
7.795931208E0,2.975512390E0,7.026238861E0,5.382507019E0,9.337723937E0
7.805941208E0,2.865341492E0,7.006629639E0,5.253175964E0,9.214059826E0
7.815950208E0,2.798280945E0,6.999294891E0,5.151088257E0,9.129852981E0
7.825960208E0,2.765798492E0,7.032226410E0,5.221441956E0,9.185058828E0
7.835969208E0,2.802322540E0,7.098837891E0,5.338797913E0,9.313929040E0
7.845979208E0,2.947071533E0,7.201823730E0,5.476810913E0,9.515616293E0
7.855988208E0,3.131637726E0,7.288194122E0,5.585185547E0,9.701506378E0
7.865998208E0,3.366649017E0,7.369325409E0,5.631738739E0,9.867003791E0
7.876008208E0,3.578757935E0,7.454947357E0,5.602399750E0,9.988524987E0
7.886017208E0,3.696413269E0,7.431146851E0,5.495522003E0,9.954203969E0
7.896027208E0,3.720064087E0,7.331154785E0,5.379213867E0,9.824492309E0
7.906036208E0,3.682043152E0,7.240742798E0,5.208119659E0,9.649368291E0
7.916046208E0,3.601360931E0,7.148983612E0,5.018164673E0,9.447737503E0
7.926055208E0,3.403472443E0,7.092101898E0,4.928052063E0,9.282630615E0
7.936065208E0,3.290607147E0,7.213798828E0,4.840933228E0,9.289866708E0
7.946074208E0,3.520678711E0,7.449708252E0,4.569547577E0,9.422000673E0
7.956084208E0,4.157604218E0,7.895032196E0,4.383634186E0,9.941501641E0
7.966094208E0,5.211113434E0,8.597072296E0,4.337979126E0,1.094912865E1
7.976103208E0,6.426585846E0,9.394763489E0,4.318070526E0,1.217408394E1
7.986113208E0,7.173083496E0,1.025816803E1,4.253554688E0,1.322028236E1
7.996122208E0,7.170239410E0,1.099718124E1,3.907025299E0,1.369726890E1
8.006132208E0,7.040309601E0,1.136885834E1,3.713028717E0,1.387816564E1
8.016141208E0,7.179520111E0,1.167841461E1,3.882476349E0,1.424796475E1
8.026151208E0,7.905809784E0,1.198123489E1,4.251608734E0,1.497090494E1
8.036160208E0,9.319769440E0,1.253298752E1,4.983586578E0,1.639420671E1
8.046170208E0,1.107711502E1,1.327828766E1,5.562732239E0,1.816478434E1
8.056180208E0,1.286619461E1,1.401266052E1,5.969586182E0,1.993814379E1
8.066189208E0,1.447909058E1,1.463222214E1,6.505771179E0,2.158867868E1
8.076199208E0,1.601624405E1,1.513278122E1,7.034920807E0,2.313031024E1
8.086208208E0,1.704625214E1,1.536015839E1,7.521409149E0,2.414706552E1
8.096218208E0,1.766850815E1,1.549891983E1,8.033793640E0,2.483816693E1
8.106227208E0,1.797417252E1,1.552391785E1,8.411158905E0,2.519544596E1
8.116237208E0,1.806518326E1,1.533111877E1,8.763376465E0,2.526243884E1
8.126246208E0,1.812520844E1,1.502395752E1,9.025481415E0,2.521312744E1
8.136256208E0,1.849044891E1,1.476604385E1,9.143735504E0,2.536810302E1
8.146265208E0,1.953437805E1,1.458342361E1,9.325756989E0,2.610053474E1
8.156275208E0,2.073338470E1,1.431772614E1,9.729916534E0,2.701003145E1
8.166285208E0,2.146865570E1,1.393018204E1,1.044917084E1,2.764305194E1
8.176294208E0,2.191577591E1,1.316287766E1,1.132814301E1,2.796228542E1
8.186304208E0,2.237038055E1,1.200443665E1,1.230246689E1,2.821154226E1
8.196313208E0,2.233640121E1,1.059930862E1,1.315389633E1,2.800509152E1
8.206323208E0,2.156670181E1,8.977730713E0,1.394545029E1,2.720657751E1
8.216332208E0,2.018133270E1,6.862629089E0,1.458207642E1,2.582670750E1
8.226342208E0,1.816712128E1,4.479584656E0,1.409259430E1,2.342460647E1
8.236351208E0,1.581491272E1,2.409838715E0,1.251936584E1,2.031386985E1
8.246361208E0,1.383737503E1,5.695655823E-1,1.082249451E1,1.757622656E1
8.256371208E0,1.275317963E1,-1.150806885E0,9.530830536E0,1.596260247E1
8.266380208E0,1.185220322E1,-2.854114838E0,8.182434540E0,1.468240197E1
8.276390208E0,1.039198975E1,-4.511767731E0,6.892117767E0,1.326087426E1
8.286399208E0,8.500672760E0,-6.036646729E0,5.760171661E0,1.191142807E1
8.296409208E0,6.494993591E0,-7.415279846E0,4.866529999E0,1.099338124E1
8.306418208E0,4.351900177E0,-8.311017151E0,4.455035706E0,1.038553727E1
8.316428208E0,2.302362213E0,-8.807534637E0,4.281546478E0,1.006007845E1
8.326437208E0,3.338058472E-1,-8.881630554E0,3.919000397E0,9.713565347E0
8.336447208E0,-1.184337158E0,-8.684640198E0,2.778222656E0,9.194789339E0
8.346456208E0,-1.862277374E0,-8.632997589E0,1.232985992E0,8.917229326E0
8.356466208E0,-2.248773651E0,-8.684041443E0,-1.466949463E-2,8.970494630E0
8.366476208E0,-2.635868683E0,-8.778195648E0,-1.283730469E0,9.254862855E0
8.376485208E0,-2.968027954E0,-9.283395081E0,-2.649340668E0,1.009998119E1
8.386495208E0,-4.148622894E0,-1.047850983E1,-4.529730377E0,1.214613920E1
8.396504208E0,-6.288722534E0,-1.136092484E1,-6.703060913E0,1.461333876E1
8.406514208E0,-8.793314209E0,-1.166359543E1,-8.304879913E0,1.680276357E1
8.416523208E0,-1.107591751E1,-1.141256744E1,-8.432265015E0,1.800071492E1
8.426533208E0,-1.254047195E1,-1.111798004E1,-7.253166962E0,1.826147168E1
8.436542208E0,-1.339160202E1,-1.133981873E1,-5.794450378E0,1.847977675E1
8.446552208E0,-1.392179947E1,-1.141496246E1,-4.631818085E0,1.858955640E1
8.456561208E0,-1.417791687E1,-1.110615463E1,-4.166435852E0,1.848564809E1
8.466571208E0,-1.421518936E1,-1.080348404E1,-4.217030640E0,1.834585030E1
8.476581208E0,-1.363110397E1,-1.049811905E1,-4.776267700E0,1.785581788E1
8.486590208E0,-1.253777756E1,-1.025128235E1,-5.404810638E0,1.707327250E1
8.496600208E0,-1.129521149E1,-1.005713608E1,-5.492827606E0,1.609033697E1
8.506609208E0,-1.034678375E1,-1.002435425E1,-5.153034210E0,1.530024097E1
8.516619375E0,-9.891730042E0,-9.858948212E0,-4.879552917E0,1.479375611E1
8.526628375E0,-9.009464722E0,-9.477541351E0,-3.979324951E0,1.366855046E1
8.536638375E0,-7.547005920E0,-9.258397064E0,-2.466870117E0,1.219674804E1
8.546647375E0,-5.967490540E0,-9.091194763E0,-1.337768097E0,1.095675084E1
8.556657375E0,-4.681514740E0,-8.843759308E0,-5.803431702E-1,1.002324584E1
8.566666375E0,-3.692072296E0,-8.657696228E0,-2.598596191E-1,9.415658704E0
8.576676375E0,-2.774031372E0,-8.413703613E0,-4.087998962E-1,8.868640025E0
8.586685375E0,-1.643582153E0,-7.918683014E0,-6.333329773E-1,8.112213855E0
8.596695375E0,-3.935316467E-1,-7.465275879E0,-3.917353821E-1,7.485897923E0
8.606705375E0,7.882608032E-1,-6.975195007E0,2.189945984E-1,7.023009264E0
8.616714375E0,1.569486237E0,-6.266718292E0,1.105900269E0,6.554239895E0
8.626724375E0,1.638343048E0,-5.592669983E0,2.017654266E0,6.167094471E0
8.636733375E0,1.092428284E0,-5.103936310E0,2.712658997E0,5.882353631E0
8.646743375E0,1.014440460E0,-4.817132721E0,2.885998535E0,5.706386303E0
8.656752375E0,1.487307129E0,-4.468208313E0,3.732039185E0,6.008750660E0
8.666762375E0,1.645378418E0,-3.635340271E0,6.225703583E0,7.394751796E0
8.676771375E0,3.092419281E0,-2.054328003E0,9.566306763E0,1.026145923E1
8.686781375E0,7.192543030E0,3.264710999E-1,1.383872223E1,1.559966319E1
8.696790375E0,1.453058350E1,4.358785858E0,1.842413681E1,2.386599439E1
8.706800375E0,2.422173065E1,1.003932312E1,2.135758667E1,3.381755096E1
8.716809375E0,3.240401550E1,1.631307678E1,2.184886505E1,4.234984768E1
8.726819375E0,3.571767471E1,2.132076324E1,2.030497559E1,4.628843555E1
8.736829375E0,3.428006424E1,2.360606094E1,1.770503220E1,4.523093060E1
8.746838375E0,3.090368546E1,2.324650864E1,1.596534988E1,4.183694940E1
8.756848375E0,2.784838898E1,2.213731522E1,1.531779648E1,3.873278176E1
8.766857375E0,2.558599365E1,2.121732834E1,1.537063660E1,3.662068490E1
8.776867375E0,2.371712997E1,2.016471725E1,1.616413651E1,3.507702076E1
8.786876375E0,2.165397034E1,1.844045288E1,1.662398026E1,3.294391375E1
8.796886375E0,1.911090866E1,1.644944321E1,1.609587845E1,2.991468393E1
8.806895375E0,1.619646927E1,1.452519470E1,1.536928940E1,2.663685331E1
8.816905375E0,1.343695770E1,1.270602768E1,1.482891312E1,2.370425354E1
8.826914375E0,1.119716537E1,1.104508163E1,1.407268570E1,2.110475832E1
8.836924375E0,9.564360809E0,9.809550934E0,1.289718018E1,1.881599170E1
8.846934375E0,8.244555359E0,8.893306274E0,1.139385635E1,1.663981827E1
8.856943375E0,7.336693268E0,8.069269867E0,9.789193268E0,1.465498172E1
8.866953375E0,6.581663361E0,7.381450195E0,8.313262482E0,1.291953686E1
8.876962375E0,5.536536713E0,6.741680603E0,7.048392792E0,1.121531707E1
8.886972375E0,4.309538269E0,6.163133698E0,6.035149841E0,9.642581121E0
8.896981375E0,3.249742126E0,5.858517151E0,5.436095581E0,8.627524689E0
8.906991375E0,2.684667206E0,5.743406525E0,5.325625305E0,8.279881726E0
8.917000375E0,2.547103271E0,5.746400299E0,5.483397217E0,8.341252694E0
8.927010375E0,2.528392181E0,5.641169128E0,5.522765350E0,8.289541198E0
8.937019375E0,2.416125641E0,5.521418152E0,5.351671143E0,8.060031361E0
8.947029375E0,2.187700653E0,5.407804413E0,5.006189575E0,7.687152709E0
8.957038375E0,1.979783020E0,5.366041260E0,4.724026337E0,7.418245375E0
8.967048375E0,1.953737183E0,5.398523712E0,4.672383728E0,7.402183256E0
8.977057375E0,1.979034576E0,5.457800446E0,4.812642059E0,7.540934103E0
8.987067375E0,1.924547882E0,5.505551147E0,4.919519806E0,7.629983821E0
8.997077375E0,2.091750183E0,5.607788544E0,4.970413971E0,7.779956698E0
9.007086375E0,2.530338135E0,5.886658630E0,4.990621948E0,8.121678911E0
9.017096375E0,3.105891266E0,6.204447784E0,4.974455566E0,8.537384907E0
9.027105375E0,3.557202759E0,6.421795807E0,4.920867004E0,8.837877852E0
9.037115375E0,3.640279999E0,6.518794098E0,4.743785248E0,8.845892461E0
9.047124375E0,3.511398010E0,6.563850403E0,4.532125397E0,8.715171181E0
9.057134375E0,3.459905090E0,6.609804840E0,4.496349792E0,8.710776355E0
9.067143375E0,3.485651550E0,6.644682312E0,4.593198395E0,8.797672491E0
9.077153375E0,3.534749451E0,6.664441223E0,4.891827393E0,8.991062548E0
9.087162375E0,3.588936768E0,6.686295776E0,5.223687286E0,9.212704662E0
9.097172375E0,3.715274048E0,6.702162781E0,5.503904572E0,9.434787370E0
9.107181375E0,3.811972961E0,6.747069397E0,5.765710144E0,9.659062934E0
9.117191375E0,3.944896545E0,6.713090057E0,6.066135406E0,9.870450124E0
9.127201375E0,4.190685425E0,6.722969513E0,6.464457092E0,1.022493858E1
9.137210375E0,4.201463013E0,6.696474609E0,6.668333130E0,1.034223044E1
9.147220375E0,4.004173279E0,6.574478302E0,6.612948303E0,1.014831286E1
9.157229375E0,3.903582458E0,6.492299194E0,6.538852386E0,1.000722216E1
9.167239375E0,4.030069427E0,6.490053864E0,6.423592072E0,9.981222062E0
9.177248375E0,4.014801178E0,6.504873047E0,6.196065216E0,9.839879370E0
9.187258375E0,3.776347046E0,6.451284485E0,5.991889801E0,9.580324207E0
9.197267375E0,3.617227936E0,6.355483704E0,5.889353027E0,9.389408401E0
9.207277375E0,3.579057312E0,6.298452301E0,5.879922638E0,9.330254169E0
9.217286375E0,3.460803223E0,6.291566620E0,5.977669373E0,9.343099090E0
9.227296375E0,3.389701080E0,6.360722809E0,6.176156616E0,9.491774261E0
9.237305375E0,3.481460266E0,6.343957672E0,6.344107361E0,9.623620043E0
9.247315375E0,3.694766693E0,6.379583588E0,6.414311371E0,9.772091794E0
9.257324375E0,3.883673859E0,6.440806274E0,6.353388062E0,9.845427770E0
9.267334375E0,3.997437286E0,6.357579346E0,6.172564087E0,9.721052793E0
9.277343375E0,4.015998688E0,6.262077942E0,6.016139374E0,9.567434273E0
9.287353375E0,4.031566315E0,6.345304871E0,6.005212097E0,9.621797814E0
9.297363375E0,4.117038574E0,6.448590088E0,6.005810852E0,9.726463115E0
9.307372375E0,4.198618927E0,6.570885773E0,5.913901978E0,9.786683674E0
9.317382375E0,4.225862274E0,6.724466400E0,5.742508392E0,9.800651150E0
9.327391375E0,4.373904419E0,6.975045319E0,5.594166870E0,9.953743016E0
9.337401375E0,4.754263458E0,7.307204590E0,5.400469666E0,1.025491748E1
9.347410375E0,5.336103516E0,7.682324524E0,5.203479309E0,1.070365861E1
9.357420375E0,5.987099762E0,8.128396912E0,5.112318878E0,1.131600655E1
9.367429375E0,6.648274841E0,8.530011749E0,4.920118561E0,1.188142355E1
9.377439375E0,7.058421936E0,8.912616119E0,4.574636993E0,1.225493166E1
9.387448375E0,7.371720428E0,9.333241425E0,4.133654022E0,1.259121730E1
9.397458375E0,7.821684723E0,9.832153931E0,3.850892029E0,1.314075235E1
9.407467375E0,8.571325836E0,1.051922516E1,3.911366272E0,1.412163272E1
9.417477375E0,9.693093109E0,1.142424316E1,4.270170135E0,1.557895179E1
9.427486375E0,1.109373047E1,1.246712448E1,4.926854553E0,1.740040069E1
9.437496375E0,1.247505798E1,1.335837112E1,5.560935974E0,1.910489884E1
9.447505375E0,1.355850494E1,1.405442368E1,5.854924622E0,2.038725149E1
9.457515375E0,1.427790894E1,1.434631668E1,5.630092163E0,2.100888916E1
9.467525375E0,1.477966553E1,1.454660019E1,5.035977631E0,2.134017715E1
9.477534375E0,1.509984970E1,1.470586899E1,4.091890869E0,2.147118102E1
9.487544375E0,1.505539215E1,1.483684662E1,3.287912750E0,2.139175590E1
9.497553375E0,1.448013840E1,1.463761093E1,3.022664337E0,2.081034746E1
9.507563375E0,1.364502502E1,1.419138885E1,3.378474426E0,1.997489211E1
9.517572250E0,1.304432419E1,1.378663055E1,4.417014771E0,1.948680567E1
9.527582250E0,1.293340485E1,1.337962692E1,5.829178162E0,1.950042809E1
9.537591250E0,1.312021637E1,1.301423676E1,7.225773926E0,1.984243545E1
9.547601250E0,1.305839493E1,1.251068390E1,8.542136536E0,2.000017466E1
9.557610250E0,1.270423141E1,1.194321396E1,9.816137238E0,2.000985771E1
9.567620250E0,1.270198608E1,1.147768204E1,1.120869141E1,2.046246316E1
9.577629250E0,1.306977127E1,1.128772705E1,1.250364853E1,2.132071597E1
9.587639250E0,1.367765717E1,1.123922791E1,1.325418777E1,2.211497328E1
9.597648250E0,1.413600403E1,1.126213028E1,1.334609665E1,2.246732036E1
9.607658250E0,1.467099152E1,1.122740250E1,1.301678146E1,2.259931766E1
9.617667250E0,1.606998230E1,1.125374771E1,1.214484467E1,2.307354374E1
9.627677250E0,1.814721268E1,1.159473862E1,1.105002136E1,2.420459179E1
9.637687250E0,2.070688980E1,1.195488968E1,1.039767792E1,2.607309683E1
9.647696250E0,2.324860428E1,1.226938568E1,9.618398438E0,2.799194553E1
9.657706250E0,2.533840851E1,1.204066132E1,8.516240387E0,2.931789251E1
9.667715250E0,2.655897034E1,1.104433319E1,7.580536194E0,2.974593636E1
9.677725250E0,2.671838882E1,9.702373810E0,6.299799500E0,2.911521651E1
9.687734250E0,2.638533142E1,7.700287170E0,4.075425110E0,2.778649360E1
9.697744250E0,2.518078629E1,4.373605042E0,1.978286133E0,2.563423560E1
9.707753250E0,2.299952225E1,3.098556519E-1,8.167016602E-1,2.301610383E1
9.717763250E0,1.987072861E1,-3.244053955E0,9.725276184E-1,2.015727044E1
9.727772250E0,1.615799927E1,-6.107898560E0,2.041903839E0,1.739415811E1
9.737782250E0,1.255454269E1,-8.307274933E0,3.470682678E0,1.544904519E1
9.747791250E0,9.294621735E0,-9.826914825E0,4.720134430E0,1.432612708E1
9.757801250E0,6.813830566E0,-1.087683151E1,5.781726837E0,1.407700664E1
9.767810250E0,4.956941986E0,-1.212209198E1,6.559060364E0,1.464710417E1
9.777820250E0,2.950963440E0,-1.313159271E1,6.775959320E0,1.506852803E1
9.787829250E0,1.164428558E0,-1.349533630E1,6.137387238E0,1.487102948E1
9.797839250E0,-1.019380188E-1,-1.414244064E1,5.069657593E0,1.502399570E1
9.807848250E0,-1.292711792E0,-1.509116776E1,3.313958588E0,1.550473378E1
9.817858250E0,-2.529290314E0,-1.572944046E1,9.556127930E-1,1.596013166E1
9.827867250E0,-4.221371613E0,-1.598915039E1,-1.421444092E0,1.659799421E1
9.837877250E0,-6.591842194E0,-1.612836090E1,-4.402944031E0,1.797115258E1
9.847887250E0,-9.386231232E0,-1.583467163E1,-7.942483521E0,2.004797264E1
9.857896250E0,-1.304941360E1,-1.529848663E1,-1.078896423E1,2.281956700E1
9.867906250E0,-1.551493652E1,-1.353380630E1,-1.166494263E1,2.366322157E1
9.877915250E0,-1.486438934E1,-1.177825699E1,-1.005339386E1,2.146504452E1
9.887925250E0,-1.268342468E1,-1.082369202E1,-7.524402924E0,1.829311920E1
9.897934250E0,-1.069046906E1,-1.083581680E1,-6.095025330E0,1.639665784E1
9.907944250E0,-9.496551819E0,-1.063209045E1,-5.959557037E0,1.545128357E1
9.917953250E0,-9.286388855E0,-1.015084122E1,-5.838758240E0,1.494549073E1
9.927963250E0,-9.902208252E0,-9.925260315E0,-5.693111115E0,1.513195410E1
9.937972250E0,-1.066142944E1,-9.948013000E0,-5.340444489E0,1.552898541E1
9.947982250E0,-1.146974854E1,-1.000609222E1,-4.949158173E0,1.600534847E1
9.957991250E0,-1.187256088E1,-1.005638763E1,-4.842879181E0,1.629546296E1
9.968001250E0,-1.158126663E1,-9.906848602E0,-4.916376343E0,1.601381099E1
9.978010250E0,-1.052371582E1,-9.661957855E0,-4.949008484E0,1.511934884E1
9.988020250E0,-9.147477722E0,-9.342671814E0,-4.809049530E0,1.393157646E1
9.998029250E0,-7.725285187E0,-8.935518494E0,-4.549938354E0,1.265801963E1
1.000803925E1,-6.567143555E0,-8.694070587E0,-4.243076477E0,1.169264452E1
1.001804825E1,-5.644761658E0,-8.381221161E0,-4.000431061E0,1.086791843E1
1.002805825E1,-4.901706848E0,-8.064629517E0,-3.605851593E0,1.010282856E1
1.003806725E1,-4.413721619E0,-7.777526550E0,-3.240461426E0,9.511648018E0
1.004807725E1,-4.072581024E0,-7.569309540E0,-3.010389862E0,9.107294342E0
1.005808625E1,-3.878135376E0,-7.471562805E0,-2.972368927E0,8.927438702E0
1.006809625E1,-3.809727631E0,-7.443870392E0,-3.236270142E0,8.966530849E0
1.007810525E1,-3.802542572E0,-7.527995453E0,-3.861968994E0,9.276036334E0
1.008811525E1,-3.286565552E0,-7.355104980E0,-4.461622009E0,9.208971352E0
1.009812425E1,-2.193239136E0,-7.030280457E0,-4.370760956E0,8.563801290E0
1.010813425E1,-1.077908478E0,-6.804549866E0,-3.383563843E0,7.675434179E0
1.011814325E1,-4.327500916E-1,-6.632258148E0,-2.113604736E0,6.974341959E0
1.012815325E1,-1.185534668E-1,-6.362219696E0,-9.991722107E-1,6.441291756E0
1.013816225E1,3.367996216E-2,-6.212980042E0,-1.772314453E-1,6.215598629E0
1.014817225E1,8.517288208E-2,-6.436016235E0,4.414320374E-1,6.451699129E0
1.015818125E1,3.864962769E-1,-6.375991058E0,9.099577332E-1,6.452182919E0
1.016819125E1,8.593629456E-1,-6.508166199E0,1.890867920E0,6.831552783E0
1.017820125E1,1.420845337E0,-7.270381165E0,3.460952911E0,8.176517523E0
1.018821025E1,2.155218201E0,-8.438701630E0,4.996609497E0,1.004105359E1
1.019822025E1,2.932551727E0,-9.292675781E0,6.850055237E0,1.191121067E1
1.020822925E1,3.905528412E0,-9.229507141E0,1.004710693E1,1.419088834E1
